"X","iso3c","year","Y","L","pop_tot_wdde","pop_tot_wdde_g","Y_g","K_g","L_g","L_1_g","L_2_g","L_3_g","Y_o_L","log_Y_o_L","L_1_o_L","L_2_o_L","L_3_o_L","Y_o_L_t_L_1_o_L","Y_o_L_t_L_2_o_L","Y_o_L_t_L_3_o_L","log_Y_o_L_t_L_1_o_L","log_Y_o_L_t_L_2_o_L","log_Y_o_L_t_L_3_o_L","wa_weight_g","wa_weight_o_wa_sum","Y_o_L_t_wa_weight_o_wa_sum","log_Y_o_L_t_wa_weight_o_wa_sum"
662,"IRN",1985,160910.328125,25814.2,47309.7,0.172005878910163,0.142701216624882,0.286278400207978,0.172579059920434,0.208889459610619,0.347404817370288,0.420167939149756,3.40121218534465,1.48187999965122,0.265133143773582,0.263862525276786,0.0425928365008406,0.901774079341443,0.897452436227215,0.144867274515052,0.324557937233251,0.323002532607254,0.0521392495818298,0.475778687182981,0.428094427239385,1.45603998240474,0.52404404167786
663,"IRN",1990,185591.734375,30676.9,56189.2,0.0721407745917126,0.591185001718701,0.499381604745635,0.128282193288573,0.119864678352499,0.293145641439027,0.324513306446689,3.30297876415753,1.45930751871938,0.274943035313216,0.314282081957434,0.054575266731645,0.908131006992565,1.03806704266062,0.180260947062856,0.328508734394698,0.375511999673499,0.0652078776348766,0.300854595381612,0.588187591259897,1.94277112327241,0.702781072345886
664,"IRN",1995,335203.125,34875.9,60392.6,0.0879576354193876,0.478524324150845,0.321537702243855,0.205633520934956,0.171650992433381,0.352789385009954,0.378908038783414,5.55040062855383,1.87952621244139,0.272640992777247,0.370619826298389,0.0664183576624546,1.51326673768037,2.05708851684109,0.368648494117201,0.467271248412006,0.635194242643403,0.113832437984726,0.375628737692459,0.70984630542063,3.93993137978328,1.21658436589374
665,"IRN",2000,540915,42838.4,65945.3,0.0627496724755918,0.654604083316624,0.399175171322145,0.19130741082666,0.1347230669793,0.286845902550452,0.386276767726908,8.20247993412722,2.21947300578806,0.263534585792186,0.429383450362292,0.0789945469485322,2.16163715190894,3.52200913564301,0.647951186250806,0.554591811773168,0.903610222415436,0.166239011022765,0.40915782191497,0.851502086057045,6.98442877475039,1.79193210339153
666,"IRN",2005,1040927.1875,51870.3,70216,0.0568999751547494,0.303536473980214,0.360559272869036,0.0913954797900605,0.0307934731765691,0.135785413009057,0.323293163838265,14.8246437777714,2.76156845768345,0.24903846709967,0.472434128971685,0.0960086986194412,3.69190656171486,7.00366767046697,1.42329475660063,0.671480156603858,1.2738198504087,0.25886738195555,0.267432550917075,1.02535394082877,15.2005069189206,2.76465251645855
667,"IRN",2010,1410083,56834.5,74327.2,0.0655330223000785,-0.285874594842777,0.122816619123842,0.0642608172138104,0.0162232323750349,0.0863954735357417,0.265285085779663,18.9712918016554,2.99429583244904,0.234394601870343,0.493879597779518,0.12107258795274,4.44676838881511,9.36953396435942,2.29690339523302,0.689806174068982,1.45345154315229,0.356307773361213,0.202490327917324,1.13830313305094,21.5950808958479,3.34994288637649
668,"IRN",2015,1059475.25,60606.7,79361.3,0.061349625513035,0.035585984861461,0.083652967565115,0.060932339670801,0.00826669805405089,0.0883007071058142,0.182239825881792,13.3500238781371,2.66375160618592,0.223401043118995,0.50493427294342,0.148034788232984,2.98240926003932,6.74088460068445,1.9762679577053,0.578947863214843,1.30854634474031,0.383634844011437,0.157142520391403,1.25514519544133,16.7562183296708,3.25273158432871
669,"IRQ",1970,46770.3515625,5493.7,9918,0.163905204790607,0.658210264671705,0.477634050330471,0.132805429867071,0.299648848440366,0.368385064071393,0.733345518793061,4.7157039284634,1.7432174617463,0.206964340972387,0.0824944936927754,0.0220070262300453,0.975982555775322,0.38901960798362,0.103778620046822,0.320980623977669,0.12794056181766,0.0341306573781005,0.450338334938467,0.201513198992192,0.950276584124707,0.312526457690023
670,"IRQ",1975,90330.0390625,6274.1,11684.6,0.155697175783672,0.374576598087918,0.614636435710862,0.14569398430949,0.301907063383128,0.38146786171701,0.513658486850295,7.7306915994129,2.16684458772319,0.244592849970514,0.104477136162956,0.0402926316125022,1.89087189054351,0.807680518865679,0.311489908725009,0.500240887829846,0.213676464207262,0.0824064228094521,0.393230155370844,0.270379161759686,2.09021791447191,0.552979009589447
671,"IRQ",1980,131374.25,7258.3,13653.3,0.131766655562172,-0.22779012929381,0.457513241589085,0.144089430908931,0.296144813998324,0.319417768809567,0.41500612050197,9.62216094277574,2.36294247371895,0.285989832329884,0.132317484810493,0.0583056638606836,2.7518401946756,1.27318013438985,0.561026481542881,0.647500676422577,0.299575898273554,0.132008038472895,0.335971407922429,0.352703800383156,3.39377273241538,0.798545694664695
672,"IRQ",1985,104611.9765625,8383.4,15576.4,0.11465825413082,0.181644278360471,0.124959298506512,0.120604404752948,0.237153665619726,0.246094594576485,0.304660408986199,6.71605612095863,2.04330336833982,0.332991387742443,0.157716439630699,0.0765083379058616,2.23638884787415,1.05923245975756,0.513834291097033,0.634182462743387,0.300371132053054,0.145710213355641,0.31692762362256,0.440903360515454,2.96113171314104,0.839700933105803
673,"IRQ",1990,125449.578125,9458.1,17468.9,0.145668442670564,-0.718891692431031,-0.10711833610897,0.17448362361295,0.268214134903451,0.246965322334052,0.290433105823671,7.18130953437251,2.10185222757825,0.374176631670209,0.178830843404066,0.0920057939755342,2.68707821255266,1.2842396407775,0.660722085494017,0.737682401674185,0.352561744614783,0.181387743977642,0.284713798815487,0.533933105112039,3.8343388984582,1.05263937396164
674,"IRQ",1995,61130.06640625,11261.3,20208.4,0.153763232000603,1.07062433949155,-0.0672053436518656,0.177295168111566,0.253568193500746,0.223466600905131,0.210147377796942,3.02498299747877,1.39252068663273,0.410964986280447,0.19229573850266,0.103345084492909,1.24316209605745,0.581691339458169,0.312617123464058,0.454899391620595,0.212853204959896,0.114393239405369,0.461665476342914,0.585458319864251,1.77100146332185,0.648047017182433
675,"IRQ",2000,178330.5625,13446,23567.5,0.136618144163062,-0.000837888452785762,0.252812537519596,0.152813322173973,0.206325635491144,0.201787558702144,0.173036071214864,7.5668001485096,2.14789428464976,0.44355198572066,0.201398185333928,0.106812434924885,3.35626923142282,1.52393981869433,0.80822834845229,0.897647324755569,0.407583661206922,0.21616383095472,0.0475521118001456,0.76027871585573,5.75287710004582,1.53862946695564
676,"IRQ",2005,178181.203125,15666.2,27017.7,0.130101964053608,0.782785618685379,0.855975876698842,0.135926047912651,0.187900242196458,0.147339592333005,0.170379915477878,6.59498044337601,2.02748756111039,0.467943725983327,0.211519066525386,0.10900537462818,3.08607972146054,1.39496410713607,0.718888313895725,0.882686377957346,0.398990280952851,0.205617799675041,0.330607599136256,0.675094548130853,4.45223534235274,1.27343680100886
677,"IRQ",2010,389782.8125,17947.3,30771.8,0.160198934196169,-0.043177894793768,0.303893385468431,0.177501705127293,0.144534495700093,0.342449953007385,0.33097866906989,12.6668837214593,2.61497565996807,0.492915368885571,0.213954188095145,0.112835914037209,6.24370166219372,2.71013282232043,1.4292794027139,1.25150768872192,0.543227759444222,0.286489370986352,0.363780542965664,0.812193207461628,10.2879569182755,2.06215124954223
678,"IRQ",2015,373310.9375,21433.4,36118.4,0.129005240072432,0.227300017165634,0.31565093939092,0.146777563196325,0.099407369642547,0.288379675451582,0.28559730601106,10.335755113737,2.42796189962655,0.476933197719447,0.252339806097026,0.131570352813833,4.92946473723974,2.60812244126675,1.35987894691176,1.11392959023025,0.589367186324048,0.307296933610764,0.200767009932814,0.967381388211222,9.99861713013818,2.25942492265004
679,"ISL",1970,3600.35180664062,137.8,204.5,0.0631689705925274,0.351691990402488,0.317838769640451,0.100014840860451,0.0923733201310151,0.121996164223138,0.289729156073506,17.6056323063111,2.92346434704807,0.0377358490566038,0.775761973875181,0.081277213352685,0.664363483257024,13.6577800692646,1.43093673316897,0.108234674273717,2.22505513074237,0.233120836897237,0.137870706456745,1.8764080945674,33.0353509695396,5.38194910138183
680,"ISL",1975,5118.2158203125,152.4,217.9,0.0459799803117678,0.27847390300057,0.225965316349836,0.0813456394539527,0.0145987994211527,0.0826266070156816,0.295321529009738,23.4888289137793,3.19821705086519,0.0380577427821522,0.793307086614173,0.100393700787402,0.893931809054591,18.633854433569,2.35813046181642,0.120130214356897,2.50409360616359,0.316895220631124,0.117134824269762,1.94447852043597,45.6735232930391,6.13779495041151
681,"ISL",1980,6762.05810546875,165.4,228.2,0.0564067255369531,0.0648722336450422,0.170669322042578,0.0741079721537217,-0.0597192347016224,0.065057646187574,0.287682072451781,29.6321564656825,3.42205032207794,0.035671100362757,0.794437726723096,0.126360338573156,1.05701162725228,23.5409030204999,3.74432932365638,0.12088437012449,2.69223834480645,0.428217514508788,0.12225542598809,2.00743974311927,59.4847685635396,6.80293252638776
682,"ISL",1985,7215.33642578125,178.2,241.5,0.0533941787672045,0.182248906308315,0.153857067556716,0.0700339959953622,0,0.048351959453405,0.244824617375534,29.8771694649327,3.43001705855029,0.0308641975308642,0.787317620650954,0.158249158249158,0.922134860028788,23.5228219749162,4.72803691869306,0.104848599558277,2.67459245782295,0.537587365007893,0.123542608205286,2.05743114826021,61.4702190790014,6.98928829647821
683,"ISL",1990,8657.974609375,191.2,254.8,0.0480825159527845,0.021043789924466,0.0836130286467238,0.0551619720501471,0,0.0305468637911295,0.185444468098439,33.9794921875,3.55476195226095,0.028765690376569,0.770397489539749,0.189853556485356,0.977443551418672,26.1777154770855,6.45112743936323,0.1014208391435,2.71623447378865,0.669377538347101,0.0529279275678949,2.15668566222845,73.2830836105849,7.60394994066031
684,"ISL",1995,8842.123046875,202.1,267.4,0.0487191943670533,0.224694357511106,0.143674902963982,0.0648154399559742,0.0152674721307884,0.0378614358780194,0.165854118803913,33.0670271012528,3.52832996931713,0.0272142503711034,0.751608114794656,0.217219198416625,0.899894354561556,24.8534459014364,7.18279312095496,0.095210051667073,2.62952851785971,0.759949321488092,0.0982150678480913,2.14465913086583,70.9175016032897,7.50316851919653
685,"ISL",2000,11070.0595703125,215.7,280.8,0.0548886685571501,0.195039479282155,0.152416961447731,0.0695157312340502,0.0150378773645408,0.0413256460040818,0.15684247149297,39.4232890680645,3.69940608095747,0.0259619842373667,0.731571627260083,0.241075567918405,1.02350680937024,28.8409597354686,9.50399180129509,0.0953935916306974,2.68805513559358,0.885797636570762,0.0978889833165528,2.21381625108225,87.2759180099943,8.13435065171898
686,"ISL",2005,13454.3115234375,231.3,296.7,0.0694182652624677,0.0314112706295688,-0.0208009628213119,0.0833816089390513,0.085766821757425,0.0609444569263946,0.138358433372838,45.3465167625126,3.83614613843305,0.0246433203631647,0.711197578901859,0.263726761781236,1.11748873993222,32.2503329331316,11.959090023836,0.0939978391035537,2.71274465483063,1.00594178689768,0.0883461465215252,2.26239753123209,102.591847573483,8.62953838992017
687,"ISL",2010,13883.66796875,251.5,318.1,0.0378215717082648,0.120284259824675,0.171926460122679,0.0456735728948292,-0.358633808424065,0.00961817881455751,0.15935381343888,43.6456082010374,3.79875594192572,0.0250497017892644,0.695427435387674,0.279125248508946,1.09330946984706,30.3523533771827,12.1825912354387,0.0945902456406271,2.62600539088027,1.05400559428127,0.078671173129278,2.28297275436739,99.6417343707623,8.62073949794561
688,"ISL",2015,15658.3701171875,263.3,330.4,0.0349872626213443,0.137835938197187,0.134867157223386,0.03895873873795,-0.348306694268216,-0.00508045123241896,0.139501559611026,47.3921613716329,3.87933784547489,0.015571591340676,0.670717812381314,0.313330801367262,0.73797136963044,31.7867667992038,14.8494239011003,0.0600823131666857,2.58793573298456,1.20897337469551,0.0868359887707939,2.38645064654731,113.099054146608,9.20801682793651
689,"ISR",1970,42233.984375,1914.8,2849.7,0.157747329169708,0.379428056549072,0.382362624181852,0.16052822402113,0.105813880871874,0.265804048456925,0.361548276543988,14.8205019388006,2.76130668995253,0.506214748276582,0.258303739293921,0.0882076457071235,7.50235665828253,3.828191069005,1.30728158421946,1.36476077690526,0.696389848609657,0.23780882618312,0.289370145863588,1.00144414630712,14.8419049119451,2.69990492334407
690,"ISR",1975,61723.25390625,2248.4,3336.8,0.11529660806327,0.119553622848201,0.197866355718078,0.10910117669787,0.0593913270718751,0.158450339171612,0.334537489733286,18.4977385238102,2.97029848570636,0.479274150507027,0.287093043942359,0.108032378580324,8.86548791730026,5.31057205885052,1.99835469108411,1.39835349800303,0.837636584039493,0.315200505442591,0.225212193959695,1.1317679940423,20.9351484234117,3.30210117053605
691,"ISR",1980,69561.84375,2507.7,3744.7,0.0864194121163617,0.156375825794713,0.189113070589727,0.0890687587356691,0.0416673474006082,0.135246093301858,0.260014087122538,18.5760791919246,2.97430837149,0.456035410934322,0.301670853770387,0.135502651832356,8.47134990783784,5.60386166953421,2.51710799115364,1.33247832407607,0.881444431762459,0.395921768556356,0.188725687100936,1.28116526086254,23.7990273437253,3.74340434695862
692,"ISR",1985,81336.4375,2741.4,4082.8,0.0970939127262955,0.257348763378825,0.238918622427855,0.120534336166777,-0.00563050355106753,0.243325963222826,0.288982131985425,19.9217295728422,3.04078831134535,0.434923761581674,0.315969942365215,0.160866710439921,8.66443356303338,6.29466774494634,3.20474310265682,1.3012097263907,0.94532237272467,0.481282805785707,0.218977446369303,1.40967094623761,28.0830833776383,4.21746914811944
693,"ISR",1990,105208.6640625,3092.7,4499.2,0.16973583628724,0.361123290847678,0.41880313332619,0.201889439601882,0.0309504065637505,0.305757484778026,0.371744689919593,23.3838602557121,3.19392144850488,0.383354350567465,0.357325314450157,0.190480809648527,8.96430456208889,8.35564521893086,4.45417663421606,1.20835056711846,1.12630584659465,0.60040428398236,0.294720653153876,1.5799920087452,36.9463123376396,4.98020757292516
694,"ISR",1995,150968.59375,3784.8,5331.7,0.120365422145696,0.330287156887779,0.260751012096197,0.133293633895676,-0.062019703486329,0.204416991317228,0.300078625506257,28.3152828835081,3.37810898015669,0.323108222363137,0.396507080955401,0.225850771507081,9.14890071819965,11.2272101625662,6.39502848468154,1.08028057673547,1.32568244460456,0.755109851168106,0.229432832954815,1.73313022623128,49.0740726296971,5.7945505275523
695,"ISR",2000,210053.203125,4324.6,6013.8,0.093573558758969,-0.0110616123169329,-0.0121088171512049,0.0968096351152674,-0.109105675285106,0.131303433545068,0.253140087947032,34.9285315649007,3.58153173095824,0.265758682883966,0.425773481940526,0.266914859177727,9.28256054375905,14.8716425034574,9.32294408393028,0.944321395860876,1.51290262437887,0.948429641731671,0.187423458420186,1.89140537486305,66.0640123379268,6.72073831924155
696,"ISR",2005,207742.46875,4764.3,6603.8,0.117352279672984,0.144710378470124,0.118503486989844,0.125390249335808,0.0150118292536785,0.176010429333326,0.142903704840879,31.4580194357794,3.47994754469132,0.216275213567576,0.440736309636253,0.31213399659971,6.80358987188613,13.8646913945909,9.81911733160119,0.745858367534936,1.519947011015,1.07644213738471,0.157480783727713,2.04346227182234,64.283275863269,7.04719421629156
697,"ISR",2010,240089.125,5400.9,7426.2,0.0822979759199924,0.214231244650385,0.268321006699821,0.074119872657576,-0.063176825297953,0.130427903083485,0.0861226499233032,32.3300106380114,3.50645821149186,0.193671425132848,0.463644948064212,0.317669277342665,6.2613992348238,14.9896461031762,10.2702511158577,0.673201083733792,1.61162794816232,1.10421711220083,0.144489721646904,2.10065748725652,67.9142789098215,7.30187685666356
698,"ISR",2015,297448.84375,5816.5,8063.3,0.0895069274758864,0.0993841566707783,0.0998553090176983,0.0940201344738352,-0.0434579817078422,0.138476923338431,0.0928730584859618,36.8892195193035,3.63466662622515,0.168812859967334,0.490518352961403,0.321516375827388,6.22737464901644,18.0948392006404,11.8604881669474,0.609063184749921,1.76975065934413,1.16000515510829,0.128433138543841,2.29908428578093,84.8114249115538,8.29491069209532
699,"ITA",1970,697684.375,40327.5,53539.4,0.0321410819685841,0.213148778238081,0.219153906705762,0.0388906763693075,-0.0534741614887668,0.209444470489306,0.315662766966783,13.0312326062675,2.64128574529936,0.613499473064286,0.3037207860641,0.0249680738949848,7.99465433732327,3.95785621055971,0.325364778656023,1.57506724899561,0.779757251590399,0.0641017591524026,0.157453354872427,0.909738031694172,11.8550079017747,2.33561501158302
700,"ITA",1975,863432.625,41926.8,55288.2,0.0191483835272805,0.359013672428494,0.278184556973372,0.0474402223410486,-0.0688981600833376,0.202111244792038,0.32032016348959,15.6169422227528,2.81042279071675,0.55937014033983,0.360206359655399,0.0329383592356202,8.73565116282024,5.62532190700648,0.514396453094956,1.53734848551607,0.989975441222265,0.0905263492532891,0.160776711630948,1.04354268424403,16.2969458068153,2.86802717824602
701,"ITA",1980,1236363.75,43963.8,56357.1,0.0101526761533979,-0.0207551744529191,0.0214617830294213,0.0459040440816594,-0.0867601763635051,0.174231559122733,0.289767825160862,21.9380299908973,3.13279623141804,0.497934664428462,0.420464109107948,0.0432810630564237,10.923705601739,9.22415423570609,0.949501259369741,1.53773261598442,1.29848636902646,0.133661516401421,0.174389178906679,1.19539502652603,26.2246119428976,3.69164481324985
702,"ITA",1985,1210967.25,46029,56932.2,0.00165144978104692,0.241168906389079,0.318736026724554,0.0339531833357185,-0.10044720092178,0.130822623309628,0.231404340191431,21.2703399833486,3.10325574758061,0.436068565469595,0.478039931347629,0.0552412609441874,9.27532664358941,10.1680718653807,1.17500040139174,1.33319836152359,1.46151798978949,0.16888985909814,0.126144330881328,1.33543497696232,28.4051559856439,4.08284353468629
703,"ITA",1990,1541241.875,47618.7,57026.3,0.00190954092409434,0.126237252411443,0.317076433658517,0.0193455938381089,-0.109312853644997,0.0888802950453087,0.191995964228534,27.0268608519227,3.33316336646564,0.381226282951866,0.526667044669426,0.0673054913300867,10.3033497024358,14.2341569315739,1.81905614874854,1.25683871069687,1.73633235427378,0.2218948449491,0.101454871806283,1.47681541669415,39.9136847709671,4.86881116874489
704,"ITA",1995,1748618.125,48548.9,57135.3,0.000442702804043904,0.157335273560156,-0.0455476120579057,0.0082889466717404,-0.123238885717942,0.0633672458537049,0.161508018658363,30.604864680854,3.45331105434111,0.33520017961272,0.564593636519056,0.0799935734898216,10.2587561380453,17.279311845337,2.44819249199394,1.14677310217341,1.93156458557504,0.273670731712752,0.0669505792760177,1.60300240103062,49.0596715666263,5.48412604774017
705,"ITA",2000,2046561.75,48953,57160.6,0.0260717450676804,0.0369879302678449,0.0422353548270422,0.0288064758868991,-0.128353841360218,0.0787264536462917,0.184163396235794,35.8037135719359,3.60559875236445,0.293885972259106,0.596564051232815,0.0932424979061549,10.5222091735749,21.3592084176534,3.3384276877638,1.05153917886854,2.13453696940245,0.333626470600798,0.0746143278476232,1.71376712612709,61.3592273128541,6.13194724037646
706,"ITA",2005,2123677.25,50383.7,58670.5,0.0157467857185143,0.0767166283267411,0.334710713131503,0.0167177684188662,-0.153958408349876,0.0569781748390294,0.157583015455007,36.1966789101848,3.61621948068577,0.251142730684725,0.627101622151609,0.108918162024623,9.09053278322203,22.6989960610778,3.94247573829277,0.901343066094877,2.25064726071157,0.390903729703944,0.0508349374273429,1.82130775453138,65.9252919874022,6.53661410503862
707,"ITA",2010,2293011,51233.1,59601.7,-0.00163717136777208,-0.0228913886836057,0.261776235221358,0.00201030960359994,-0.186052421989993,0.0280257047804362,0.159191479197016,38.4722415635796,3.67559767964007,0.211734210891006,0.652865042326152,0.125397448134116,8.14588970867268,25.1171816167883,4.82432091607216,0.77281652687641,2.38291626282935,0.457692783506102,0.00092413637402089,1.90954953504829,73.4646509899989,6.96973546865387
708,"ITA",2015,2241117,51336.2,59504.2,-0.00746580531662921,0.0957557590518334,0.0550643346899164,-0.00194980485737517,-0.213324590066316,0.0167827963151765,0.133702263177224,37.6631733558303,3.6548875541112,0.175431761602923,0.670072969951029,0.14674440258531,6.60731684936961,25.2370744283217,5.5268598735683,0.636586212915992,2.43148224940009,0.532488887159676,0.0456042016617886,1.96198659080913,73.8946410914589,7.11942696250238
709,"JAM",1970,13439.1572265625,992.3,1857.9,0.0759084912970094,0.0981769906631111,0.144993962195107,0.106658374373427,-0.0229249805830971,0.34098252052155,0.39325265007866,7.23352022528796,2.10821365413588,0.652625214148947,0.279250226745944,0.0349692633276227,4.72077768607929,2.01996216308303,0.252950873543779,1.2913663549333,0.552559630870936,0.0691945838730475,0.222919046754141,0.543440169252077,3.93098545551881,1.07531908862355
710,"JAM",1975,14825.6171875,1104.1,2004.5,0.0650058763827932,-0.365730854499894,-0.0732447212807212,0.147705194301997,0.00644707005466927,0.30504515994217,0.49750477979033,7.3961672175106,2.12777531809053,0.573227062766054,0.353319445702382,0.0470066117199529,4.23968320982018,2.61320970161297,0.347668760609365,1.14700552551351,0.706978757312089,0.0940584401550819,0.368297481948542,0.653444703491471,4.83298629441955,1.30751797011396
711,"JAM",1980,10284.068359375,1280,2139.2,0.0785967942843184,-0.125324975382616,-0.123544223420891,0.125025373442181,-0.0419328516279869,0.269039721642502,0.340568924038543,4.80743659282676,1.75913926744988,0.49765625,0.41375,0.0671875,2.39245086689894,1.98907689028207,0.322999646080548,0.781401932690606,0.649655358795832,0.105495394366393,0.256904312097568,0.79950605482852,3.84357466416918,1.25535563240861
712,"JAM",1985,9072.591796875,1450.6,2314.2,0.0329263585224124,0.343068625480596,-0.221592086608611,0.0653949674543739,-0.0795797005703616,0.156205841058656,0.22134307615723,3.92040091473295,1.59339001391869,0.421067144629808,0.47800909968289,0.0836205707982904,1.65075201897069,1.87398731164748,0.327826162248109,0.575259374058432,0.653053127000846,0.114241915640615,0.193661303439622,0.908097755401387,3.56010727094254,1.24063763468257
713,"JAM",1990,12786.099609375,1548.7,2391.7,0.042907835361536,0.119528623201766,-0.0353435577306147,0.0617437566713734,-0.0953809787706899,0.140436543663211,0.182212332830108,5.34602985716227,1.84782939802896,0.364176406017951,0.523535868793181,0.097888551688513,1.94689793984601,2.79883838586374,0.523315120001162,0.610488648735909,0.877631553891978,0.16409588501483,0.0689026100014267,1.00041765922994,5.34826267587564,1.67705434746018
714,"JAM",1995,14409.6201171875,1647.4,2496.6,0.0437900390704797,0.0772752292213106,0.206134395624296,0.0631764255006226,-0.0891376801509391,0.116664400750191,0.188582636182936,5.77169755555055,1.91275180225031,0.311156974626684,0.566468374408158,0.110537817166444,1.79590394984534,3.26948413186826,0.637990849135459,0.545447672167762,0.99299993692344,0.193769061845005,0.195207422020941,0.980325814202255,5.65814410547426,1.71847805746318
715,"JAM",2000,15567.3603515625,1754.9,2608.4,0.0508428978872795,0.191336480431053,0.57517859754266,0.0892915553668248,-0.0696316450634464,0.140697500694317,0.162451084591205,5.96816452674532,1.94135185103168,0.267137728645507,0.597640891218873,0.125420251866203,1.59432191585743,3.56681916670494,0.748528698123338,0.477225371873517,1.06764925345765,0.224055683339081,0.173617323504004,1.11417901600246,6.6496036797499,1.99041332701841
716,"JAM",2005,18850.2109375,1918.9,2744.5,0.0261351755420769,0.11619086564818,0.731862078245697,0.0698987582505888,-0.119610354575082,0.117746255400021,0.141715801868012,6.8683588768446,2.0628495116936,0.227838866016989,0.629214654228985,0.135025274897076,1.56487909789799,4.32167205581436,0.927402045437717,0.439028451360696,1.21244957038633,0.260183604180138,0.118694879395289,1.20189132551974,8.25502095463605,2.31595467696649
717,"JAM",2010,21172.873046875,2057.9,2817.2,0.0191539707996773,0.0993758817833736,-0.0684728403072903,0.065876326154104,-0.12387796092388,0.0986216621804292,0.143656800735108,7.51557328087285,2.14189663784634,0.188444530832402,0.660090383400554,0.145147966373488,1.41626868085062,4.96095764844632,1.09087017784961,0.380088341973371,1.33138732268341,0.292760154067679,0.162566798300789,1.25886315184945,9.4610782683151,2.53909840760185
718,"JAM",2015,23385.1484375,2198.1,2871.7,0.0121444274366436,0.0614509739321623,-0.0185870925458431,0.0255008206575758,-0.163118475573718,0.0456015957979403,0.110175494614511,8.1433117796079,2.21302265896268,0.155816386879578,0.682089076930076,0.15695373276921,1.26886141873241,5.55446401490657,1.27812318091294,0.326777651293343,1.43047513163244,0.329162889623952,0.0987754235235165,1.37964956235266,11.2349165328373,2.89339685396453
719,"JOR",1970,5342.16015625,895.6,1686.7,0.182400556655746,-0.0400772343067679,0.430960743566176,0.15669674911902,0.19284401389696,0.286595115823024,0.67764299402398,3.16722603678781,1.42725059545865,0.294439481911568,0.204443948191157,0.0496873604287628,0.932556393368631,0.64752019577473,0.157371101649238,0.339446363854366,0.235694460454055,0.0572823784282111,0.51151237809003,0.50145149445741,1.58821022943167,0.578101433061304
720,"JOR",1975,5132.25537109375,1047.7,2024.4,0.13907048188433,0.678340163004966,0.65436486590254,0.104740508484037,0.114940647524814,0.234175460731646,0.376017906781864,2.53519826669322,1.26276938453478,0.305430943972511,0.233081989119023,0.0845661926123891,0.774327999753584,0.590909054811954,0.214392064931774,0.284133807982612,0.216829612216731,0.0786695480851857,0.266757346015384,0.719701537969123,1.82458609159576,0.669518078078276
721,"JOR",1980,10114.6142578125,1163.5,2326.6,0.198261884937473,0.189205030751495,0.453252344645325,0.235145095246514,0.220418375133057,0.321938514357187,0.492731880323292,4.34737997842882,1.67660671729596,0.3086377309841,0.265492049849592,0.111302105715514,1.34176549226798,1.15419482194814,0.483872545944592,0.453565787293636,0.3901600437065,0.163566609452871,0.451060796894684,0.896627785748503,3.89798168386601,1.31766030762234
722,"JOR",1985,12221.58203125,1472.2,2837,0.191470323565462,0.11261227821006,0.229913015694851,0.204452442896946,0.192149101068056,0.298613684974477,0.362090962407061,4.30792457922101,1.66920090748073,0.30423855454422,0.289770411628855,0.144409726939275,1.31063674706771,1.24830907858693,0.622106212160295,0.444327099082416,0.423197009306896,0.210904088557539,0.376422964854937,1.11540837255646,4.80509514400489,1.62900513122908
723,"JOR",1990,13678.48828125,1806.4,3435.9,0.252338728849171,0.208777422134833,0.276989301834529,0.349562179046937,0.327636043289637,0.409274636524833,0.511151515898581,3.98104958853575,1.60564062957979,0.300597874224978,0.318534100974314,0.169286979627989,1.19669504349807,1.2681000516184,0.673939860592468,0.41528964051782,0.440069353874685,0.233877664954603,0.48108587133768,1.33426138828295,5.311760750823,1.84334281712892
724,"JOR",1995,16854.46484375,2562.7,4422.4,0.103468778542874,0.159689361602053,0.362928683270571,0.120496776763863,0.107173680788593,0.193227040212514,0.143113877117157,3.81115793319238,1.57093778969719,0.294181917508877,0.338276036992235,0.199203964568619,1.12117374871571,1.28922340199184,0.759197769889067,0.393595713806391,0.452590694122244,0.266521570364985,0.174968847796459,1.43008533006452,5.45028105081743,1.91335844520017
725,"JOR",2000,19772.927734375,2891,4904.6,0.11138440988425,0.623031910368933,0.664047264801162,0.139581518378278,0.116790834277186,0.186996086009656,0.183253010352133,4.03150669460812,1.61571948092959,0.290314769975787,0.363853337945348,0.203804911795227,1.170405938701,1.46687716778218,0.821640866296474,0.404739484427157,0.507262556498185,0.284132615542096,0.206867949763707,1.5116056162125,6.09404816136794,2.10739011940064
726,"JOR",2005,36868.92578125,3324.2,5482.6,0.212952473707224,0.737395647443442,0.620804071459903,0.216093617481818,0.178360595327246,0.293318434941558,0.205238403240706,6.7247156059625,2.04442500734399,0.283797605438903,0.381565489441069,0.212953492569641,1.90845818622978,2.56591940154107,1.43205167482728,0.540858535030142,0.727183555047945,0.405844558986471,0.276827492753794,1.57838527938718,10.6141921205164,3.00807030630945
727,"JOR",2010,77074.9921875,4126.3,6784,0.300175552568053,0.228969260712896,0.126783072279766,0.350611484024483,0.293467924336463,0.413637175626351,0.373874525059943,11.3612901219782,2.51456982538328,0.273319923418074,0.412257955068706,0.210697234810848,3.1052669460696,4.68378223262901,2.3937924125846,0.664225350601583,1.00187421875186,0.512038942909218,0.339145874653649,1.65976841083829,18.8571104508285,4.03358906595389
